size_sqft,bedrooms,price
1106.2387229580354,2,757998.0031286721
1264.2226420835507,2,715386.7522138248
1367.1337379366023,5,812247.9924743365
1772.3167542138183,5,950898.2806396252
1588.7683987005776,4,859864.8330033892
1568.0769734102632,5,889854.4918733402
1765.2693886503916,2,840349.2603893769
1468.788463480181,5,762341.4007528081
1627.139454978667,4,815473.7823990186
1479.0334741202512,3,838435.7426281301
1589.6087048198885,1,814518.1152842632
1335.1724027165253,5,881828.4300223201
778.3548525170713,2,675168.0007508689
1469.7162513441087,3,773836.7541947786
1936.824440829982,2,877595.4149891938
1787.8646206724777,5,936728.7360247371
1799.6192453773513,4,813647.6467291396
1880.8392165418654,1,867376.976466339
1536.5972772884313,1,741167.7588431467
1569.1947122216786,3,833963.5783915741
1324.704431369695,1,782504.554973713
1415.178143191885,4,836807.0139819891
1694.7313449313424,2,888667.1830361955
1871.1653311506448,4,906838.9861329781
1468.1661172957001,3,829813.1841947847
1374.9432205445764,3,814431.9382017303
1510.1583876569791,1,748039.525697917
1690.3620246787345,4,859166.0149540266
1076.8435551599375,2,625472.3057684097
821.1457140588286,4,722881.4612654273
1344.838945152525,2,662007.8211679318
1143.7862722257523,2,769845.3634449302
1357.5579407058067,4,870492.8920926027
1465.6659043547586,5,858768.9338351281
1374.025477293096,4,833447.6363262424
1945.7402603412236,2,928428.1265493556
1608.023429380696,3,817050.9238718336
1600.1423078832486,3,782125.8465528486
1696.6621432130205,1,816959.6913721894
1168.3500646657692,3,724786.0175511804
1821.7335362260806,5,905982.5175346218
1487.270714039362,2,807898.2510477852
1711.1441851723637,4,848877.233242213
1188.4428300879533,4,745370.9508008697
1043.8723701951808,5,676731.7628783337
1755.3668974075085,3,854213.4080300628
1622.922857829255,2,804652.2326549892
1239.3845336927468,3,753451.6828427637
1249.1010756175917,1,769103.6140734844
1847.630435324431,3,956184.4940549987
1153.1764321398016,1,708296.5822215157
2002.801885976789,4,935946.4710427936
1239.8137796056394,2,763328.0429875122
1701.517577682515,1,866659.1585600768
1411.4144572753046,3,762583.4833425701
1690.956229324703,3,811720.4544569552
1346.7657993657422,4,769426.7055110793
1461.1621281783118,5,747308.8252082152
1522.2757526187163,5,847169.438487699
1209.3437632655582,3,720575.9297882242
1732.2473036260378,5,896851.6223448775
1356.0359300585244,2,678389.9836324215
1441.4200253979943,5,832175.239232607
1211.6951876174462,2,737858.3118259839
741.2999023614068,3,656635.4774220034
1452.6916712199493,3,846412.7000750406
2233.7846264838745,3,914896.8799974446
1745.3812863694072,4,886317.8964131864
1504.2218860796816,5,820486.7118985049
1431.1327512375196,1,838965.5361468435
1516.739767843614,1,782534.7736235962
1674.135734552563,3,873376.7512465083
1155.7561554073466,5,807423.7685390683
1844.2965084006617,2,907798.52255898
1724.6143946323732,1,831273.921398465
1725.4557177123804,3,802883.5934207484
1641.5427216429182,1,828196.9590759993
1515.884997308197,1,798944.8453061006
1711.858370790046,1,701687.3824638322
1687.5442401224134,3,781881.0122862105
1403.7877867176928,3,825919.4555992612
1337.9194681309298,4,857641.2840553545
1540.556888578596,4,833992.2498190969
1974.7060454485563,4,947816.3663242428
1138.2678773038297,1,724254.6155244468
1069.742420274268,5,769009.9319149789
1559.428252370955,3,819969.9346309258
1525.2663105568054,4,837776.8353083867
1562.0024993111224,5,871696.6765718748
1583.18595937255,4,828904.8573570717
1443.0393236095586,4,869615.0712503645
1956.9590315806247,5,887244.4166811138
1029.7288064570453,4,813396.9757699748
1261.450892565926,1,733441.4995919383
1479.023571955286,1,779142.8657269496
1017.0433566537498,1,672961.1185445122
1457.2436786703786,2,808680.7506224473
2008.4410497184053,4,906453.006076946
1516.2659464887886,2,783910.8611793424
1579.2102717156051,3,853776.6937875905
1131.9505704482258,5,825198.2107230662
1325.0915775881567,3,741832.2609356737
1397.441085902819,2,814562.5253262502
1414.6854709731297,1,819559.051592017
1894.4931385011305,4,830409.04628434
1677.3073182175374,4,828072.3584864045
1176.5626129188904,1,775734.5325121164
1583.9514335296014,4,860037.4820579308
1659.4665245490355,5,942075.6012462043
1852.04471155638,5,901275.665885283
1984.162205970512,5,911107.9386431382
1205.4717424516393,3,816439.4263894797
1266.7427466368986,1,709589.1443654675
1132.726642325615,5,769128.2495634981
1439.7940422679055,2,811542.2667803428
1649.9075123339003,5,898321.9009404585
1806.2003549767305,3,838209.960693921
1487.2146929072433,2,808126.0141828058
1414.0457430235467,1,757892.0953880933
1555.527397674622,1,727685.8577854269
1259.4571295109931,5,783259.0843377232
2136.8616165084322,2,849263.5557717179
1027.7016918645825,2,688607.9468070269
1565.4221736687173,5,808712.0667871038
2117.081865768892,5,987027.7319725866
1512.0399533679993,4,844181.7493188635
1452.9882894995517,4,883082.7670709675
1402.7663731568719,5,790627.3434161997
1455.8824954712777,3,811989.877853479
1921.854542402959,4,861814.8814275039
846.4414266011479,5,702096.1759139021
1970.0301103888976,2,868626.7522926285
1082.8128542649565,4,833852.2118884121
1430.0043012296755,3,816956.3803217639
1381.2266739104014,1,758510.2897877656
1686.565980931216,2,876742.2635821197
1030.5626944348758,3,757421.0936942575
1648.651799824583,3,839514.0045114039
2117.2928869860557,3,953120.4788297482
1101.0477986221567,2,715958.2603360703
1566.9118502831186,3,946469.7254923739
1311.4053466610173,1,799853.475345559
1637.7661618579107,4,838534.2019596734
1515.7443332247256,2,833203.6793500953
1317.5539272867072,3,804115.3261962341
1656.3616854613222,5,884469.4888527393
2051.3044329360227,4,949826.2127371354
1452.7288624818104,2,758993.768211954
1725.9273826444546,5,868264.6180890853
1122.018112638651,5,843310.9188359928
1223.0690869545974,3,773313.1916035827
1651.7218833641132,2,799299.9188245436
1955.2348085607896,3,891335.0019891832
1616.6840046356979,1,784635.9800530538
1416.0825908430536,5,865803.9188241144
1509.7874216270063,1,764328.1864028436
1134.8776798090848,3,751043.3603202302
1691.35459790661,4,837943.0803380157
1774.6999186970227,5,982762.3040849093
1374.3729001500758,4,832555.8806492842
1368.9873556721495,2,800001.4971905386
1589.7634688956146,5,889070.520017305
1378.9840791878214,1,747432.3265071184
1490.1602156122533,4,889079.5629651558
2139.9165367499545,2,912477.7285898742
1435.892289776201,5,904372.8307965269
1402.4979543936333,2,769457.4546689889
1315.7374583094522,1,780451.9578593341
1733.257591449981,5,893659.2581756908
1455.6327480345692,2,802719.7017763625
1315.188088503572,3,714933.1513751976
1906.3912096819035,5,878822.4186667011
1935.8809013540913,5,983856.7700702633
1329.8729302783884,5,762824.3657788363
950.0380145918151,5,781688.0613594517
1812.2541069510767,3,975204.9076209599
1304.6110522719987,1,771950.4179349866
1747.1876797488305,3,944563.6968392399
918.9688546864494,3,738098.9026244949
1777.7792014897927,2,860514.548348137
1146.6484212157657,4,781382.5224953996
1729.2292357199574,4,864166.152036416
1514.2819203509302,2,794246.3963012212
1223.8181741810065,3,744280.8386139068
1387.8891061219658,2,796747.9394162942
1715.8955370870103,5,971876.6031519284
1541.7683359345704,2,864497.2056188426
1685.3238941417453,2,841553.3072038624
2102.9321753546456,5,978096.1793301199
1040.7275164866846,4,743915.2065430838
1995.1637724905872,5,990987.8943573768
1541.3067812569639,1,727143.3037725068
1240.3647855030615,2,830489.3844983056
1110.905912278303,2,708153.1366426733
1453.26388276689,4,806225.5292289315
1786.4950335773378,3,817660.2245492509
1471.7352638867396,5,846102.3997303495
1963.3464790742041,3,871167.8625951596
1074.6472929845322,1,754975.9559174597
1506.3733156461835,5,873152.4583490255
1134.2819666760643,1,691424.6602766945
1619.0895647874904,1,771358.0308194113
1776.06621702919,1,809013.0008421427
1383.771461895684,5,786252.8370902896
728.7358430118597,5,694990.4930561569
1569.6844440389484,4,808914.4368880304
1641.021565520053,2,872114.7185716359
1631.2884264885092,3,818697.985437243
1880.7346575466463,3,906560.3073561897
1188.6838961052854,1,752319.8359349337
1714.0648316351349,5,809407.1617828388
1867.7522537433924,5,939733.3317103998
976.423724798045,1,622481.0740916437
1605.895547775693,2,785707.5717842877
1358.7460506976986,3,816268.9374801982
1485.5431980695062,4,832391.2479608044
1614.3029450615008,2,806956.8589867044
1363.8314307659343,5,749170.5432271862
1307.2875762515164,1,788897.308546671
1520.2457252464073,3,836008.1980867541
1183.8262183411593,1,693830.2470247813
1184.2524613344444,5,749703.8292951152
1713.811984886951,1,864561.4727253225
1165.3617894524032,3,766781.2924367418
1709.8937502727636,1,768368.9051882965
1648.7773878561854,3,812564.0167576752
992.2579813628209,1,771898.0869399328
1306.7306042993034,1,790301.0193311877
1868.2328209142117,3,881304.7587735635
1215.6503406580955,1,734711.8980560413
1370.6787213071837,2,689706.9334522559
1648.6182679755689,4,909016.2661163928
1745.0171527847785,2,826046.3377498344
1434.5383341866514,4,785870.1742741765
1330.7469415925075,2,799533.36335347
1936.7109585095523,4,883409.8268639608
2031.6698991392736,1,807781.9447786843
1803.6574152345386,3,886050.7125583937
1535.5954427695071,3,760788.6890758924
1267.520283507722,5,800801.8574491796
1260.8666780330304,4,799660.356915792
1666.7542315797273,5,863902.1550994439
1635.5194662666051,5,858458.8161369517
1930.4795778839289,4,969523.2702513936
1705.1350277608417,3,914536.2503397411
1059.0759094720547,4,713932.045715511
1825.5842853168756,1,819814.9080079143
1210.5818118056761,5,771310.0289133342
1394.8086184142944,5,824807.9902826563
1585.0600618755084,4,842031.5056288292
2108.700246935189,5,1023249.3506940607
2442.9755668016082,3,977314.3195929016
1692.0169177408548,5,838352.4265928149
1455.0410143838837,4,798386.7551063356
1670.3516945441652,3,860598.5144148421
1776.2966277621508,3,854448.4086054575
1413.7997123328425,5,842028.1374672095
2048.5634067736964,4,918974.4145294309
1579.0212277574205,5,888215.7348126598
1659.3229267274182,1,810147.5102428922
1709.7772756163383,1,774103.7793866885
1636.4759831843367,3,825691.509410805
1761.6821501408836,5,980559.021599401
1324.824044035923,1,802917.3178380947
1342.5094738161908,2,725184.987625219
1179.9537301084915,1,798527.3750059671
1641.8503691860678,5,876017.1711382598
1743.6809510536343,5,869327.2254916221
1647.3318598455658,1,800256.4624691246
2012.3477300042612,5,939495.4861593154
1508.321194351286,5,889860.3848635159
1710.6224966777538,2,845513.2011650784
1182.4897371582056,3,771184.2520294286
1393.8700892576796,5,874349.8172758997
1718.6613272697332,4,853395.4349668532
1764.7306332229432,3,874748.775868115
1421.8099157007453,3,818480.8247686758
1488.52022444258,4,833322.7787904659
1054.6378759957572,1,724794.9229097336
1402.8912397580173,2,754872.128793494
1777.114949055936,5,934080.6293605807
1682.5615048319698,1,795706.8646222615
1660.199716414363,4,877022.155288854
1524.932106154288,2,812903.394710382
1512.118947588453,2,774716.8978305362
1311.9036581579658,2,831041.1047325382
1719.6485260607606,4,938199.2677754309
1636.291883316817,1,772699.177754093
1657.6056543978398,5,905340.8026455609
1352.189547199726,2,768492.5803129609
863.9971240386267,2,658566.2290865458
1839.1458135261087,1,860786.6349337914
1366.3487631974788,2,809294.4219603927
1251.167270787064,2,761653.4250229911
1718.043673574198,4,854707.9324019236
1392.396208024261,3,848808.2531781598
1827.9809152139865,1,898652.476671452
1695.1017848730094,1,792802.6643927618
1715.0707969601433,1,827348.2613269617
1100.2132866398397,4,694879.7748169597
1873.5831956159202,4,930658.6567032369
1588.3751593701568,5,914007.533860558
1399.216858226139,4,827440.81177389
1553.0165402026753,1,753127.4585406613
977.129430130504,5,815495.1642890332
1632.5958434442014,3,920083.9035031826
1201.1885475453785,2,728938.8966958146
1104.1989142469397,2,746574.241527898
1053.2922441346327,5,797259.5485610375
1843.8065124969776,3,908380.276637871
1321.2209818921633,2,769747.5549201537
1970.1183129749497,5,1001536.2555163316
1349.2595610843107,4,740254.8996589315
997.792612722116,1,632503.0414940718
1175.0426680154023,3,755880.2902559333
1880.7434860020817,2,938276.3397701315
1463.2305466189998,1,824769.2265651015
1345.5138110528196,5,757459.3917529846
1558.0054677558362,2,924178.9767729796
1660.5348208502635,1,836069.9996208312
1845.2196447707383,4,846050.755901816
1944.5497689678778,3,891334.1077708356
1402.0694062632742,5,866058.3007971836
1112.1856941753886,2,780292.4397908471
1385.9604516630172,4,806833.8344234499
1588.0841519748658,3,851741.7268901645
1220.8723221368168,3,759765.7442271395
1222.854725531487,4,777479.8095096197
1613.1363644649657,2,849356.0647367558
1495.4042945288647,3,871801.3569261073
1519.839098623476,5,803072.5149606606
1282.4513995899792,1,736529.7541215227
1440.87978573827,5,810280.8909453269
1232.7300567195086,3,726571.2288531149
1777.059523337436,1,792509.0308733071
1820.5748004171257,4,888701.5033430883
956.1436413285719,1,644203.456599372
1231.146741942277,1,692347.7942045124
1061.0412234729763,1,698813.3244810607
1314.9928196779306,3,742520.8028610386
1484.9686090628918,2,817638.1221539889
1075.1064340904409,3,719353.3255759893
1233.442056062406,2,704238.968535168
1208.8127883755506,4,870615.1178553074
1572.1801988196833,4,757682.1122261763
1530.803301110875,4,869796.7801822247
1293.478733998824,4,806670.2179177105
1563.0462616418195,4,821958.521868323
1345.9959746238203,5,780970.7044247882
1428.503466902184,3,871267.4106917807
2012.035627089561,2,977122.2014523257
1912.1383155371043,4,892472.4876214168
1120.1256289217208,5,759093.1912844667
1758.9197253637524,5,936755.3968032623
1753.4189663474776,5,880775.3138662416
1165.5210133742146,3,778131.9674294959
1755.6332931264583,4,898334.5977880983
1971.3795755237659,5,931341.314249759
1173.2365581266758,5,792786.5378856189
1234.749153695721,4,797038.6002854211
1815.2984400530509,3,828210.3673306361
1591.4485932476944,5,834271.4595502599
1675.442882571857,2,840610.1693087077
1612.176764920149,1,787020.6478571019
1627.2087762784433,1,918991.6841667925
1112.058361506675,1,720473.6450515246
1824.1953119864345,3,803827.3545556165
1860.876997728332,5,797400.0868683803
1441.1827767795917,1,807255.3052458978
1496.9569150558414,1,790102.7679614706
1050.6677492332833,4,806747.4160267091
1664.2764268053504,5,848809.7791112842
1681.6172325142431,5,872867.5490550473
1491.3426949002067,4,839610.2197590339
1847.3060079611507,5,901312.6623730058
1409.7768307060178,2,774250.1572296725
1679.3817777680802,3,876312.6700537025
1204.1006983923653,4,743386.944324524
1502.9343547377287,1,806955.4167942773
1457.6937226291493,5,910525.1997938113
1577.5923766122826,2,880172.1531422008
1399.1419213499923,2,709610.4660130931
1470.5582212984996,3,790109.2267690386
1757.8141514324518,2,858029.4187015272
1378.9707288285347,5,874330.5271558617
1028.0268697783963,5,768440.7559167355
2034.8751712616263,2,947468.3369779544
1924.436223607146,5,894623.3109771251
1122.3211914683143,5,790209.6894002832
1716.9123415735583,1,838242.8317263939
1359.107568834597,4,857173.1078042914
1589.0461645993178,5,897370.5417742232
1598.2672387040482,5,890288.1605435368
1439.6776599051034,3,838115.1720982114
1274.870300324081,4,741092.6204347112
1302.8376843051221,4,787652.313568982
1235.1424253556272,4,742129.341112808
1260.4533375308665,2,730756.8007159794
1489.8465129851934,1,776222.5911182457
1295.2720032667744,1,657893.0742815961
1714.615619713786,3,848123.6039533815
1956.1738466007782,4,880798.5618452765
1335.9840275889871,4,758232.938996095
1581.821350160613,5,863562.1182408883
1659.9055330908802,2,813233.635085278
1651.6006812757823,2,840948.1922166535
1532.7865803748261,3,794948.6854240278
1732.8047255079168,1,819880.8606466525
1654.6746858041972,4,956188.81841822
1138.7012733018107,3,774890.2768267194
1770.746819316782,2,814891.5389452579
1776.1872511800225,2,899290.9926803353
1281.0141687464256,2,822518.8828947785
1521.3813506342806,4,857795.9109803177
1714.9986978433208,4,837421.5078216528
1447.2058541261915,4,861816.2674528902
1831.8934143298036,5,881648.3246044385
2219.161748385808,1,968482.9915254733
1274.2041902095052,2,749720.0029902162
1095.6866190538676,2,716042.989865968
1601.1455786814627,5,884168.4982605084
1726.468751537843,2,897175.008915542
1440.7400878465694,2,884061.9508280588
1945.9781989963103,4,911356.6608500639
1108.4182600830254,4,743128.3558261599
1717.8755869094834,1,791390.774205491
1328.241753772332,2,709808.5346061537
2025.813371862189,3,869404.9359920956
2107.7546059504357,2,918821.4150144636
1280.0030236649957,2,802586.6039602107
1345.132859227426,1,720974.3013150485
1767.8763660939405,3,894703.0172750581
1393.8608050631456,2,746418.8652423806
1496.3766346203286,3,784734.1507070032
1517.616526162723,4,790389.0370105266
934.0980531407031,4,781411.2559742883
1505.8486761717288,3,880308.9353699775
1303.081667780748,2,735390.1842317277
1362.0631532800685,3,757805.7331380369
1943.0896010406443,3,919658.9810529983
1133.047931716223,4,833069.8755904158
1753.9615560243933,3,925269.8440752266
1426.3111209004574,5,816333.6069627994
1426.0719494512496,5,824351.0322470322
1747.1115688155135,4,825218.420491584
1612.015388370667,2,804309.2612217636
1681.1838991658592,2,836478.3738964236
1800.4553981598583,4,830090.9209983503
1410.6074850450032,2,762109.8368373045
1326.328979647675,1,762627.7934819191
1184.4548420326605,5,727402.8889549476
1262.3768410063135,1,760990.2119529832
2394.7283275926175,1,986866.8729353027
1883.403874221036,1,876813.9011099627
1104.6776901375936,4,738970.2854414296
1113.262612976929,1,762267.1394343374
1654.5598185155475,3,898318.6362677197
1674.1794392133902,2,844063.8576729294
1674.6651505952093,4,867401.2640031745
1433.5132619338906,3,778244.105153387
1472.36372199913,3,793758.3996410904
1608.3638572478071,5,907392.5048314753
1535.7679018879992,5,925413.6897106101
844.2098881757395,3,680358.6872870178
1441.0601108274418,5,827538.8730938782
1254.5780697219059,2,729934.5246839673
1562.5634256725536,2,794028.9069991044
2405.577700781023,5,957683.8414845911
1620.2444996422914,1,823810.569673565
1415.9410941482806,3,749144.8514286453
1786.5404505931756,2,829647.5386488818
1654.8063661627639,5,870420.000719278
1636.0283471355524,5,816923.4692076289
1692.0551779647012,2,803615.3585827919
2126.9630694488624,2,867839.0512614169
1170.7334694022252,1,769716.4539846786
1652.0896230434364,5,929363.1477027399
1232.0856610055384,5,765203.0096931368
1676.6537939026746,4,972330.2697979052
1234.3940465541716,1,699829.4570775251
1384.7899559184748,2,762331.7516278791
1421.473025728628,2,805581.6877329728
1802.7450158034126,3,892985.7186927729
1785.536333182724,2,838635.7135188532
1136.2847870660846,5,823300.9934256098
1526.4802332999545,2,852714.9827725937
1297.1260435752483,5,808175.6902626732
1132.4485267973996,5,772836.6228282626
1444.8948848726889,1,750659.3720219939
1417.4551634632542,2,743532.0324762354
2238.0149459036566,1,885824.2300699333
1639.8879476082088,5,891961.0929057592
1096.7147497737287,2,727436.7879033721
1340.5677987487175,2,761533.990514791
1816.4149886288196,1,819113.7291750717
2136.5328318609772,1,877599.8423287799
1034.2050063286124,5,759350.9741327274
946.0226844582864,5,740319.5127979263
2071.2895526115344,2,902790.5109740435
1626.8842532112712,2,805054.3404670794
1249.5121804370901,4,758079.6960848682
1670.3887258367306,4,861006.9494784034
719.2756782949367,3,700461.5018078155
1511.0126519791484,5,826638.5914239277
1608.3463518529256,3,739008.0182025812
1787.281041861349,3,812011.6441673074
1205.8312143122387,1,775019.6629584724
1535.7061484210078,1,831176.6273670357
1232.3726121821237,4,807697.3814501556
1586.6151267022951,3,851097.2779409667
1241.3961032910927,4,824159.6291897168
1387.5697482519338,5,811036.1520237116
1211.2553815629312,2,753582.570552429
1705.3408725470972,1,791090.9233140781
1767.5353349969996,5,886142.9921324688
1439.6138290127758,5,909980.8055759078
1521.4713984880084,1,755799.8699864625
1075.4225756099368,1,661969.4924971601
1420.097005597964,3,792872.1234876182
1494.9386148874767,4,813093.5991319837
2296.2379273089928,5,998961.9996399725
1176.4098922677508,3,788468.5682145307
1949.2531716257313,3,880884.4027663626
1809.0576320397424,5,984901.5253178341
1594.190921347041,5,911182.2475119467
2037.58614525854,2,866224.4302124303
1621.631641782059,4,848730.1483309441
1626.7477587003787,5,888950.7129314939
1494.0638040947365,1,750774.9391475981
1877.0706647255884,2,785284.9017845495
1838.9407701432651,4,968184.4891846298
1322.2968137511364,1,708733.2335510572
1114.22584162037,1,749657.6275232544
1449.1058087813028,4,848856.2184102612
1269.9884306807062,2,725963.9207068416
1490.9426276153936,1,861765.8391309554
1881.2314404052418,3,886205.2256815858
1372.809503473963,4,812616.4423875313
1497.1529856065276,4,767957.2950451392
1527.4068204425187,5,765453.6572855562
1764.5292646615853,2,837912.2840557792
835.9331998046184,3,747358.4743002951
1327.989911570411,3,709565.1144353242
1573.3851076838419,5,864023.471305427
1870.0236869280584,1,854868.4335726527
1362.4292657481385,1,809878.3611856588
947.0341881874377,3,756125.3526491923
1695.9134337898408,2,840875.6793998324
1319.3912833523111,1,748747.8894710074
1153.1000022728917,4,738763.6400448271
1322.6963830860327,5,767267.9349458003
1454.6423927032452,2,766779.6391186271
1328.576600638536,1,709871.3106162269
848.3301828702793,3,693495.316624434
1779.1198590661397,5,893852.2841414446
1892.4625123836167,1,844656.0193428169
1705.4565974018517,3,856356.277216699
1168.694298872555,1,706997.3946068427
1449.5525398157447,5,869585.9040330009
1508.0436054311626,4,840596.4591497983
1689.6383168685732,4,844774.0229344591
1710.5021466154242,3,806229.0244301752
1289.7478603664513,4,788891.4373154375
1534.598666924068,5,896873.7053354504
1647.1841213845723,3,865070.9144787242
1946.74669664403,1,895741.1947161481
1721.3519619474168,2,868805.3081474465
1746.7170062126556,1,878035.5328253143
1535.1479883788083,5,885811.0722089055
1933.1377435610511,3,898927.628610779
1632.9288387878491,1,792644.172046723
1251.6736269479288,3,805340.27271588
1931.0109910375572,4,810817.9264461352
1719.3709817617082,2,890182.4702629952
1377.0867936614554,5,850476.0293375903
1366.152109780227,1,826451.3886076581
1598.9726635422285,2,773031.4393590653
1648.9554385802753,5,918293.1630335277
1569.1876796893619,5,883996.2061848185
1603.3926020328654,4,824311.8380378451
2019.9872123729142,3,903143.5887926444
1831.4629456704656,3,866412.4911559103
1567.1906773795074,2,797495.6280820849
1792.393174230245,4,828684.8323455611
1200.242828941738,5,838017.1558356866
1629.3781149840427,4,815434.7596993133
2052.791904919933,4,887512.4347437518
1444.586231382288,2,837992.0923815331
1255.7098214142745,3,714919.6432881345
1314.3733334220817,4,784481.7925016881
1183.1100887972834,4,733189.1716869624
1274.571427561689,4,854892.0557986248
1398.8475704229913,1,812542.7593708042
1088.3298942464073,4,723032.2507930548
1514.685500184881,4,792761.706069082
1780.683152135994,5,926212.5442773479
1237.673145955924,1,755115.1587410455
1965.7851770925306,4,899678.0821923487
1663.2376265582784,4,841520.484442793
1819.1741756872173,2,848096.3588694511
1312.649633844359,2,802354.2456554323
1766.3575681199848,1,895772.6616746436
1182.419829881406,5,860744.4237303523
1777.0742502509527,1,805495.6157830759
1561.5518019380593,1,798400.1425561673
1675.9753659954351,2,885416.0992833289
1157.3216183125446,2,703495.2061844933
1241.4790473170185,5,771183.0967813545
1689.1684654760154,4,895925.1269440351
1225.4955987327398,5,776841.8674344538
1648.9618876297368,4,797796.7944305008
1099.8586580619262,3,709897.8642135129
1764.4522638000005,2,887213.3723900802
1140.2430055694472,3,760205.0764642818
1675.689981303857,3,784134.652324615
1697.6892800938003,2,811226.6022230524
1300.9684544711276,3,852083.291556593
1684.607970125418,1,815449.909709119
1588.1326790000667,4,836127.9637848622
1348.3474431421785,5,818030.8972218402
1207.4335947771376,2,755543.2882952958
921.2122924982262,1,665185.5673170906
1614.8950141899081,5,919302.6696960068
1040.5591685913835,5,743462.0916439992
1538.6032598323925,5,891699.2574414624
1430.9655351753254,3,875471.5884450546
1713.7428326314587,3,868582.6390710983
1419.3863501530407,3,758583.8435812821
1411.1656640958727,3,806539.5001884778
1729.5612112864887,1,803770.3853574357
1610.5174087252353,3,870816.3000014074
1604.8467871548335,2,827162.3129584669
1650.780276942558,5,867378.2989488516
1049.3283630378683,1,663544.5884768795
1737.0366039960945,3,783228.993859897
1693.7406382040808,5,847411.6819520527
1204.9950614270508,1,757940.9660691143
1436.7758578977396,5,880931.6576892373
1498.2078137117107,1,772273.3283057717
1469.6509646794802,4,786749.6674101034
1610.1579899705605,1,812417.5282879709
1939.410034549355,3,921633.9301260496
1834.5300183018485,5,936303.0797813815
1116.3342419705782,5,783721.7818317753
1696.6209970918146,5,963202.9006601478
1908.679995860623,2,924317.7051556306
1626.0425562067608,2,773776.2155303938
1837.29412755579,3,817014.103467939
2113.6811337102295,4,895249.4961057412
1817.1128638320945,2,903814.7750614363
1584.7925786925186,1,731892.3365282635
1823.526542225426,3,891537.1659011197
1553.4663499290673,4,832823.8513250864
1517.1709129854867,1,738299.0665233608
1404.5757292858802,5,837777.3999388794
1979.0240076496325,2,879166.5617236012
1264.4714002173996,1,774882.2990817305
1969.7103174034348,4,849468.434967497
1659.9592371221115,3,808050.2032761298
1090.2081475594175,1,676295.9645773424
1620.2947878974264,3,863118.893922127
879.9920477045127,5,723893.2015841027
1697.6524050493108,4,912809.3469870487
1775.5694448966974,4,863650.7279846049
1332.293213304384,2,778638.802785063
1547.0643087866747,4,897841.1825437451
2096.247230125086,1,821407.2308988264
1358.275988721419,1,760649.6045504119
1192.3277238830199,1,728356.0357926702
1954.4990207387796,5,895296.0957094536
2098.776157159238,4,931225.2051522408
1511.1087015543542,4,844486.7611549995
1813.438910622507,1,811569.3235606337
1912.4427746592644,2,876456.006611829
1287.2547302384849,2,720916.44579266
1364.4082493896394,4,797421.1041973582
1879.2623539464205,4,935415.282587674
2015.5042836125529,3,946810.4655454733
1678.8642580523065,4,909106.2709065032
1246.0556939493838,1,735224.4040132283
2106.118333509832,5,941032.3647630262
1350.7087306564106,4,832645.8747650078
1409.4586656485644,4,860377.7354565692
1612.7013503468866,1,808623.843466112
1976.2481262144322,3,961211.2501287751
1766.1927929656672,4,906338.0695739073
1634.4596501085732,2,801362.3060236702
1648.9865590354318,2,808818.7594323646
1523.0544005930399,2,802530.6553014147
1677.4418543555519,5,814121.4437156745
751.131976691709,5,688066.1551324867
1421.0177622790604,4,861415.7804987562
1582.3965804750344,4,898636.7197594162
1164.695774914148,4,781086.4872272615
1625.896995343468,5,885836.1814407061
1448.6586337041635,4,808361.7760242231
2036.642709494647,1,855989.7062013544
1981.905917564457,3,924555.3263565856
1370.258329264551,2,759054.1394710954
1464.7486865299913,2,861268.1707482053
1487.8157303174821,1,799150.4972846332
1374.502157152113,4,825221.2555673874
1568.507495208438,5,814950.623717273
1282.5153793337229,4,698109.1252970978
1170.8153995187422,4,788551.8742135045
1696.8133671700805,2,815550.2956137416
1698.8588752665432,2,875153.4394579801
1268.7052721020023,5,766857.1954524665
1778.6066292287799,2,828900.7413139269
1320.5266812504005,4,842473.1128136823
1585.9495714113943,1,817942.6554971565
1756.1032037837367,5,851045.7026649899
1499.916230588886,1,786345.2082845573
1646.4222736423403,4,932505.218361485
1355.0711068337284,5,824658.0550797221
1451.0600249715708,1,770269.2285801889
1448.2421707358978,5,871492.9095106083
1286.0264960379284,4,805575.7194595503
1456.9677510652655,5,895000.846217113
1045.414510340876,4,778378.5146472192
1362.6538758573686,5,856539.4507183672
1424.5373519890989,5,891109.064403067
1433.146074251386,2,776004.1969700048
1437.5507662387663,4,794808.5999780544
1491.4707400419613,3,759635.5154905494
1653.8324554258193,5,864255.9310902243
1772.3551222397568,1,781679.5878902348
1315.0704319455199,2,781332.1013773318
1149.0397433832568,2,712287.6067502606
1197.3866763270692,5,829022.9721740098
1363.8391236415218,3,821638.1681038961
1404.4236046550473,2,767212.254858637
1279.0011801407627,4,829271.899893753
1121.1650007250316,5,782779.1294577222
1373.1637517577435,5,751319.0069966202
1564.4279860341915,3,787051.7514619948
1688.5088397506695,4,834965.0704380486
1342.7730840675035,4,802108.9061836519
1386.1006533569698,3,777335.7990292748
1231.9905073458067,1,715599.0245714702
1500.568248887567,4,853341.0944429828
1255.4714097427557,1,772461.5099511967
1681.9383439723601,1,793006.8251435611
974.2400524197667,5,716373.816073361
1402.1110982642613,5,877948.0546312307
1600.3322017575226,2,927102.963316971
1565.1503548967512,5,819051.0248326177
2317.910099194149,4,1012869.406890196
1614.9400073703723,4,845128.166498252
